nama_uji,kondisi,filename,status,left_eye_state,right_eye_state,ear_left,ear_right,left_center_x,left_center_y,right_center_x,right_center_y,left_movement_norm,right_movement_norm,left_radius,right_radius,left_eye_width,right_eye_width,left_rel_norm_x,left_rel_norm_y,right_rel_norm_x,right_rel_norm_y,error
dengan_retinex,normal,yaleB29_P00A-005E-10.png,closed,open,closed,0.3165872514122475,0.17778089442903441,131.27902221679688,66.29789733886719,39.383567810058594,48.26871871948242,0.0,0.0,7.2066410779953,8.955400586128235,46.67863464355469,34.50244140625,1.9764217138290405,0.32208412885665894,-2.6491141319274902,-0.5954275727272034,
dengan_retinex,normal,yaleB29_P00A-010E+00.png,kemungkinan_tunanetra,open,open,0.31206392732404553,0.36824943955056105,136.71482849121094,47.145206451416016,40.30951690673828,48.351070404052734,0.0,0.0,8.421250939369202,8.109615564346313,39.16192626953125,38.02619552612305,2.428300380706787,-0.11512172222137451,-2.4611761569976807,0.003713256446644664,
dengan_retinex,normal,yaleB33_P00A+005E+10.png,normal,open,open,0.35531254762064335,0.3391663867082802,130.54940795898438,42.87498474121094,32.96638870239258,43.32654571533203,0.044745599512001355,0.0935093391098919,8.51978325843811,8.99220585823059,42.00556182861328,44.227542877197266,2.3066565990448,-0.09409575909376144,-2.183563709259033,-0.06154070422053337,
dengan_retinex,normal,yaleB33_P00A+005E-10.png,normal,open,open,0.34627384346814083,0.33398374810914605,130.57261657714844,43.22379684448242,33.562034606933594,44.11039733886719,0.028299266802443993,0.033024145771935354,8.870240449905396,8.383281230926514,40.972232818603516,43.380149841308594,2.3913848400115967,-0.10625386983156204,-2.2476279735565186,-0.0375993475317955,
dengan_retinex,normal,yaleB33_P00A+010E+00.png,normal,open,open,0.33274488508837197,0.327893095525374,130.61273193359375,41.95964813232422,32.14459228515625,43.120933532714844,0.020448915302426443,0.030237112898970686,8.912455439567566,8.570728063583374,41.69633102416992,44.75248336791992,2.3309125900268555,-0.09670770168304443,-2.186079502105713,-0.06577025353908539,
dengan_retinex,normal,yaleB33_P00A+010E-20.png,normal,open,open,0.3847394847246701,0.35667553270231206,129.93675231933594,43.276466369628906,33.96076202392578,43.84215545654297,0.012320763665183367,0.06006467639348306,8.832839250564575,8.841922283172607,42.924468994140625,42.003379821777344,2.2548534870147705,-0.08593808114528656,-2.2796828746795654,-0.036015745252370834,
dengan_retinex,normal,yaleB33_P00A-005E+10.png,normal,open,open,0.3433479315926677,0.3535260507388886,130.23898315429688,42.25725173950195,33.640724182128906,43.25416946411133,0.01606548003388238,0.030444921699408607,8.800894260406494,8.926160097122192,44.02581024169922,43.44970703125,2.1829590797424316,-0.08805900812149048,-2.2175161838531494,-0.06199613958597183,
dengan_retinex,normal,yaleB33_P00A-005E-10.png,normal,open,open,0.34919980271671847,0.3647886454486372,130.3451385498047,42.67222595214844,33.71903610229492,43.07435989379883,0.031138610151942255,0.015813182168143765,8.904739618301392,8.641264915466309,41.58043670654297,43.071128845214844,2.341667413711548,-0.10030090063810349,-2.2417867183685303,-0.047467514872550964,
dengan_retinex,normal,yaleB33_P00A-010E+00.png,normal,open,open,0.3437021110536708,0.37964416352996855,130.6547393798828,42.88114929199219,34.20527267456055,42.665164947509766,0.041461387915829914,0.04253441429626648,8.79610824584961,9.088577032089233,45.09341812133789,43.12267303466797,2.1217567920684814,-0.07476755976676941,-2.2361178398132324,-0.08984001725912094,
dengan_retinex,normal,yaleB33_P00A-010E-20.png,normal,open,open,0.3581681683003935,0.35861106578541396,130.41490173339844,43.396053314208984,33.66386413574219,43.588829040527344,0.072901966722685,0.05557034129765391,8.775595664978027,8.102404952049255,39.85281753540039,41.98744201660156,2.472360849380493,-0.07086019217967987,-2.3447515964508057,-0.06456970423460007,
dengan_retinex,normal,yaleB33_P00A-015E+20.png,normal,open,open,0.3582675531295261,0.37726106589818476,130.96170043945312,42.967926025390625,34.02265167236328,42.783348083496094,0.10236481304580937,0.05011199235258386,8.600415706634521,8.70761251449585,41.35910415649414,42.42778015136719,2.280081033706665,-0.07338913530111313,-2.2786335945129395,-0.09156534820795059,
dengan_retinex,normal,yaleB33_P00A-020E+10.png,normal,open,open,0.324791764459479,0.38433539402917044,130.57272338867188,42.97712707519531,33.851863861083984,42.767189025878906,0.020737658443621933,0.020378796450324477,8.471845865249634,9.14344596862793,44.550331115722656,41.39400100708008,2.1374661922454834,-0.06916889548301697,-2.3556671142578125,-0.09704798460006714,
dengan_retinex,normal,yaleB34_P00A+005E-10.png,normal,open,open,0.42198363253350346,0.4469914493094433,130.74273681640625,40.072349548339844,34.28753662109375,44.95759582519531,0.10429078046907064,0.1411577172428802,9.883036613464355,9.426754236221313,43.40618133544922,44.399044036865234,2.209296226501465,-0.17412641644477844,-2.1328816413879395,0.03566552326083183,
dengan_retinex,normal,yaleB34_P00A+010E+00.png,normal,open,open,0.46929492839387804,0.4675525005030927,131.113525390625,40.54944610595703,34.08467102050781,45.10691833496094,0.026733246048030897,0.041076338508639273,9.893884658813477,9.459055662155151,42.84135437011719,43.29603576660156,2.25626802444458,-0.15651598572731018,-2.2137739658355713,0.06791240721940994,
dengan_retinex,normal,yaleB34_P00A-005E-10.png,normal,open,open,0.39893483976815747,0.44932622741015504,130.87591552734375,40.74669647216797,34.49662399291992,44.9090576171875,0.016634809160129778,0.029777466326475127,9.66265606880188,9.812681198120117,43.9541015625,42.93379211425781,2.1835503578186035,-0.15833570063114166,-2.2248141765594482,0.039704177528619766,
dengan_retinex,normal,yaleB34_P00A-010E+00.png,normal,open,open,0.43984572958344886,0.4620562779205627,131.40196228027344,40.89451599121094,34.40140151977539,45.386356353759766,0.013469025733503332,0.03728339415943684,9.647352457046509,9.408563613891602,42.87770462036133,43.086116790771484,2.2510528564453125,-0.15778745710849762,-2.250796318054199,0.05519697815179825,
dengan_retinex,normal,yaleB34_P00A-010E-20.png,normal,open,open,0.3975396192603706,0.4520213287812078,131.8636932373047,41.31157684326172,35.44392013549805,45.70570373535156,0.023535905459585168,0.04592339459741684,9.493848323822021,9.498639106750488,43.681602478027344,41.80632019042969,2.1880671977996826,-0.16432690620422363,-2.275088310241699,0.04598478972911835,
dengan_retinex,normal,yaleB34_P00A-015E+20.png,normal,open,open,0.391355691696295,0.4502996892368576,131.42245483398438,41.20515060424805,34.48219299316406,46.10107421875,0.019433802162661277,0.046759004730736874,9.650552749633789,9.165473699569702,42.139339447021484,42.887290954589844,2.286200761795044,-0.1775374710559845,-2.25834584236145,0.0680195763707161,
dengan_retinex,normal,yaleB34_P00A-020E+10.png,normal,open,open,0.39334342622703544,0.4346363936248571,131.32728576660156,41.439414978027344,35.16548538208008,46.017616271972656,0.00339405033779352,0.027388164999977406,9.532630920410156,9.515700817108154,42.689178466796875,42.20905303955078,2.2552006244659424,-0.17223328351974487,-2.2961294651031494,0.041765227913856506,
