nama_uji,kondisi,filename,status,left_eye_state,right_eye_state,ear_left,ear_right,left_center_x,left_center_y,right_center_x,right_center_y,left_movement_norm,right_movement_norm,left_radius,right_radius,left_eye_width,right_eye_width,left_rel_norm_x,left_rel_norm_y,right_rel_norm_x,right_rel_norm_y,error
iagc,normal,yaleB29_P00A-005E-10.png,kemungkinan_tunanetra,open,open,0.3707546676123629,0.3866823511806946,137.4459991455078,47.7147331237793,39.41728210449219,48.696533203125,0.0,0.0,8.561742186546326,9.039154291152954,41.47765350341797,37.524715423583984,2.299926519393921,-0.08731240034103394,-2.505765914916992,-0.0683797150850296,
iagc,normal,yaleB29_P00A-010E+00.png,normal,open,open,0.32549008503071686,0.32947353856194284,136.57275390625,47.469749450683594,40.33167266845703,48.46775817871094,0.0477575683092475,0.041980631796727605,8.974302291870117,9.362087726593018,41.895816802978516,41.1613883972168,2.3189291954040527,-0.10925054550170898,-2.2718679904937744,-0.022264810279011726,
iagc,normal,yaleB33_P00A+005E+10.png,normal,open,open,0.38638283708444876,0.3548312499224895,130.54782104492188,43.22024917602539,33.56591033935547,44.196773529052734,0.069451773898069,0.10910857380533395,8.91345763206482,8.775578022003174,41.441734313964844,43.9860954284668,2.2852022647857666,-0.07402642071247101,-2.2214248180389404,-0.07368942350149155,
iagc,normal,yaleB33_P00A+005E-10.png,normal,open,open,0.35018461290375635,0.37212434213030127,130.59507751464844,43.25448989868164,33.128379821777344,43.74269104003906,0.03201496519412557,0.03323644083635829,9.068511247634888,8.940110445022583,42.675750732421875,42.79990005493164,2.2476770877838135,-0.057407524436712265,-2.297775983810425,-0.045964714139699936,
iagc,normal,yaleB33_P00A+010E+00.png,normal,open,open,0.3605811130243972,0.3618054080149237,130.20736694335938,43.59893798828125,33.249977111816406,43.343238830566406,0.055578453549587445,0.02853768063492389,9.016552925109863,8.824788570404053,41.84086227416992,45.37234115600586,2.3370954990386963,-0.09175889939069748,-2.1486473083496094,-0.06478177011013031,
iagc,normal,yaleB33_P00A+010E-20.png,normal,open,open,0.3946044965113919,0.40544713042547514,130.0933074951172,43.63216781616211,34.092620849609375,43.63589859008789,0.0636709581521229,0.027271440623736258,9.265857696533203,9.234603881835938,42.797969818115234,43.05238342285156,2.228522539138794,-0.059984058141708374,-2.243440866470337,-0.050861675292253494,
iagc,normal,yaleB33_P00A-005E+10.png,normal,open,open,0.3373960734578132,0.3669687507911023,130.4188232421875,43.927215576171875,33.381813049316406,44.73725128173828,0.02193399914984631,0.01008096638928072,8.85842227935791,8.877766609191895,42.3983039855957,44.302146911621094,2.22808575630188,-0.06516087800264359,-2.1902337074279785,-0.049556802958250046,
iagc,normal,yaleB33_P00A-005E-10.png,normal,open,open,0.3341036382627978,0.38521142462255537,130.56651306152344,42.72229766845703,33.26964569091797,43.92717361450195,0.046847769872029606,0.05440919281142263,8.972100019454956,8.699528932571411,43.075809478759766,42.17374801635742,2.238541603088379,-0.0752941146492958,-2.3513898849487305,-0.03211070969700813,
iagc,normal,yaleB33_P00A-010E+00.png,normal,open,open,0.3411340521998542,0.4088364412837721,130.7230224609375,42.690948486328125,33.34862518310547,44.021522521972656,0.010600239852706354,0.02434434252876294,8.61093521118164,8.645023107528687,44.35599136352539,42.066463470458984,2.167450428009033,-0.08150739222764969,-2.3351190090179443,-0.04203121364116669,
iagc,normal,yaleB33_P00A-010E-20.png,normal,open,open,0.3667804865610362,0.39250873867415176,130.66522216796875,43.06568908691406,33.45035171508789,44.25506591796875,0.0143649293885711,0.04594168016636712,9.203306674957275,8.956688404083252,42.63692855834961,41.43983459472656,2.2658181190490723,-0.07553009688854218,-2.4160571098327637,-0.03730400279164314,
iagc,normal,yaleB33_P00A-015E+20.png,normal,open,open,0.4442340906592613,0.3698302538907696,130.7280731201172,44.38311004638672,33.94023513793945,43.92362594604492,0.062385344778334934,0.06630205003721783,8.766265392303467,9.346688032150269,41.330936431884766,43.494388580322266,2.280165672302246,-0.053126830607652664,-2.2666397094726562,-0.09167215973138809,
iagc,normal,yaleB33_P00A-020E+10.png,kemungkinan_tunanetra,open,open,0.4165772538425754,0.39099726434470394,130.63478088378906,43.98954391479492,33.506587982177734,43.6142692565918,0.019163881589102122,0.008367466865950093,8.434445142745972,8.894505500793457,42.656761169433594,43.63051986694336,2.2284398078918457,-0.05233704298734665,-2.2530272006988525,-0.08616697788238525,
iagc,normal,yaleB34_P00A+005E-10.png,normal,open,open,0.3837806939844628,0.4210946813218918,130.5443878173828,40.37179183959961,34.66971206665039,45.263710021972656,0.12221420715619963,0.18151375905481276,9.712682723999023,9.736380100250244,44.199039459228516,43.872032165527344,2.136333465576172,-0.17187993228435516,-2.138540506362915,0.0643942728638649,
iagc,normal,yaleB34_P00A+010E+00.png,normal,open,open,0.4120339997199936,0.46329376389944543,130.5103302001953,40.69559097290039,33.75761032104492,45.15193557739258,0.026669194630185643,0.010575200343351491,9.919425010681152,9.565267086029053,45.47560501098633,43.363037109375,2.0879271030426025,-0.14302311837673187,-2.167567491531372,0.05533026158809662,
iagc,normal,yaleB34_P00A-005E-10.png,normal,open,open,0.3698882742943558,0.4441851655149162,130.6291046142578,40.71197509765625,33.92997741699219,45.34629821777344,0.02490665135857697,0.058854383319897584,9.894023418426514,9.614331722259521,47.70586395263672,40.359432220458984,1.9794269800186157,-0.15873698890209198,-2.387690782546997,0.06173526123166084,
iagc,normal,yaleB34_P00A-010E+00.png,normal,open,open,0.3968877287349312,0.42965188014269573,130.6079864501953,41.16093444824219,34.648990631103516,45.69178009033203,0.02378774752748933,0.045311748620473255,9.65367078781128,9.858078241348267,45.71329879760742,43.22525405883789,2.0680434703826904,-0.14198337495326996,-2.186932325363159,0.07347562164068222,
