nama_uji,kondisi,filename,status,left_eye_state,right_eye_state,ear_left,ear_right,left_center_x,left_center_y,right_center_x,right_center_y,left_movement_norm,right_movement_norm,left_radius,right_radius,left_eye_width,right_eye_width,left_rel_norm_x,left_rel_norm_y,right_rel_norm_x,right_rel_norm_y,error
tanpa_retinex,normal,yaleB29_P00A-005E-10.png,kemungkinan_tunanetra,open,open,0.34316697053183093,0.3758644813121021,136.57664489746094,47.3924446105957,39.71958923339844,48.571434020996094,0.0,0.0,9.215689897537231,9.000619888305664,40.0197868347168,42.89200210571289,2.384406566619873,-0.09528710693120956,-2.2130119800567627,-0.02247738093137741,
tanpa_retinex,normal,yaleB29_P00A-010E+00.png,normal,open,open,0.33741338694254785,0.3474856030605709,136.78823852539062,47.248008728027344,40.575984954833984,48.7467041015625,0.04201101739381813,0.03613249084627931,9.07002592086792,8.927483558654785,40.31309127807617,41.346595764160156,2.404151439666748,-0.11431793123483658,-2.259902000427246,-0.01861744001507759,
tanpa_retinex,normal,yaleB33_P00A+005E+10.png,normal,open,open,0.36049578045160324,0.3475190895190352,129.92568969726562,43.119667053222656,33.8313102722168,43.758445739746094,0.08028812794938898,0.08122227790053578,9.283354759216309,9.143218517303467,43.38823699951172,45.78201675415039,2.160081624984741,-0.07430776208639145,-2.1024022102355957,-0.06993520259857178,
tanpa_retinex,normal,yaleB33_P00A+005E-10.png,normal,open,open,0.3654427356604926,0.3543067536144504,130.10140991210938,43.29689025878906,32.923980712890625,43.81730651855469,0.09550268658164672,0.03614679853835346,9.302000045776367,9.213198184967041,44.50273895263672,43.27674865722656,2.2014589309692383,-0.07482106983661652,-2.250048875808716,-0.04880993440747261,
tanpa_retinex,normal,yaleB33_P00A+010E+00.png,normal,open,open,0.3411139966832298,0.35798614640417137,130.06336975097656,43.05927658081055,33.12853240966797,44.05699157714844,0.029150266986948597,0.008197817651529904,9.272745370864868,9.198892831802368,42.961734771728516,44.99843978881836,2.2763137817382812,-0.10636395961046219,-2.157670497894287,-0.041683878749608994,
tanpa_retinex,normal,yaleB33_P00A+010E-20.png,normal,open,open,0.4115918752324052,0.3911033058257491,130.01182556152344,43.06641387939453,33.73833465576172,43.985904693603516,0.036386880973189574,0.013060621349320218,9.547609329223633,8.840979099273682,41.876197814941406,43.845829010009766,2.3005142211914062,-0.09851648658514023,-2.2019526958465576,-0.03879589959979057,
tanpa_retinex,normal,yaleB33_P00A-005E+10.png,normal,open,open,0.36398712727812094,0.36384832103673853,130.8856201171875,42.71345520019531,33.33220672607422,43.30943298339844,0.003010863168895311,0.04041734549771036,8.945374250411987,9.579878568649292,45.778541564941406,44.34495162963867,2.1064870357513428,-0.09229761362075806,-2.1923489570617676,-0.07581745833158493,
tanpa_retinex,normal,yaleB33_P00A-005E-10.png,normal,open,open,0.3718326020360189,0.36840149787174303,130.65464782714844,42.66960906982422,33.316429138183594,42.6556396484375,0.04155985222942119,0.013217861057254494,9.126806020736694,9.298960208892822,45.15353012084961,43.91301345825195,2.176547050476074,-0.0862099826335907,-2.226154088973999,-0.07157526165246964,
tanpa_retinex,normal,yaleB33_P00A-010E+00.png,normal,open,open,0.37561692926645945,0.3813529798852183,130.98716735839844,42.73278045654297,33.70207595825195,43.053802490234375,0.0396227139998462,0.028275519552156642,8.844883441925049,9.437757015228271,47.67140579223633,43.274478912353516,2.0221505165100098,-0.07782544940710068,-2.2313544750213623,-0.06670542061328888,
tanpa_retinex,normal,yaleB33_P00A-010E-20.png,normal,open,open,0.3236443629057171,0.39340564392411465,130.3293914794922,43.16993713378906,34.21062469482422,43.42131805419922,0.013163693613107468,0.023731355857768862,9.424431085586548,9.374575853347778,44.66508102416992,42.953636169433594,2.1702051162719727,-0.0775371566414833,-2.270921468734741,-0.060977060347795486,
tanpa_retinex,normal,yaleB33_P00A-015E+20.png,normal,open,open,0.37828742534166193,0.3713981355625932,130.7384033203125,44.12309646606445,34.00002670288086,43.88927459716797,0.0645524084529679,0.038541697195227986,8.942436456680298,9.599973440170288,44.028263092041016,43.99458312988281,2.1392037868499756,-0.06209399178624153,-2.1997458934783936,-0.09390252828598022,
tanpa_retinex,normal,yaleB33_P00A-020E+10.png,normal,open,open,0.33385027199970296,0.410542234107464,130.52426147460938,43.840240478515625,34.02952575683594,43.70346450805664,0.005908923415726978,0.02776405932086374,8.685045957565308,9.42293643951416,48.084171295166016,42.60077667236328,1.9553942680358887,-0.06171197444200516,-2.2911574840545654,-0.07715299725532532,
tanpa_retinex,normal,yaleB34_P00A+005E-10.png,normal,open,open,0.43139985139583614,0.4520403806243923,131.1423797607422,40.496795654296875,33.87978744506836,45.234649658203125,0.10274941388171663,0.14801640905459554,9.881874322891235,9.84167742729187,44.29134750366211,43.63349151611328,2.179013729095459,-0.15303213894367218,-2.179041624069214,0.06089983135461807,
tanpa_retinex,normal,yaleB34_P00A+010E+00.png,kemungkinan_tunanetra,open,open,0.45364543694103604,0.44879969688206556,131.09329223632812,40.685302734375,34.09656524658203,45.24254608154297,0.017586151463239514,0.006423475633087089,9.750373363494873,9.97263240814209,43.39113998413086,43.96647262573242,2.209040880203247,-0.16508686542510986,-2.1583757400512695,0.05554651841521263,
tanpa_retinex,normal,yaleB34_P00A-005E-10.png,kemungkinan_tunanetra,open,open,0.42232949233755696,0.4539022983037965,130.97056579589844,40.84735107421875,34.42803955078125,45.791351318359375,0.013991909784805454,0.01632603660056355,10.082711935043335,9.730672597885132,43.971527099609375,43.02286911010742,2.185089349746704,-0.17589515447616577,-2.207454204559326,0.07299790531396866,
tanpa_retinex,normal,yaleB34_P00A-010E+00.png,normal,open,open,0.4326193801394642,0.43808214449229127,131.05299377441406,40.93304443359375,34.552024841308594,46.119956970214844,0.02102114588888856,0.011980309532351529,9.87362003326416,9.916995286941528,43.959877014160156,43.89253234863281,2.1650149822235107,-0.17985567450523376,-2.17120361328125,0.0809042900800705,
tanpa_retinex,normal,yaleB34_P00A-010E-20.png,normal,open,open,0.3957671738395978,0.4205296087868538,131.27761840820312,40.95478057861328,34.8986701965332,46.11520767211914,0.015354441260877464,0.021145246845900655,9.728663206100464,10.007786512374878,45.3789176940918,41.92164611816406,2.09226393699646,-0.15973085165023804,-2.269455671310425,0.0639113262295723,
tanpa_retinex,normal,yaleB34_P00A-015E+20.png,kemungkinan_tunanetra,open,open,0.41904327304806965,0.43135715301489636,131.5192108154297,41.76369094848633,34.446571350097656,46.7022705078125,0.015453394775408321,0.015913149906989953,9.88617205619812,9.403245449066162,43.94597244262695,43.160892486572266,2.174341917037964,-0.17178258299827576,-2.209826946258545,0.07699669152498245,
tanpa_retinex,normal,yaleB34_P00A-020E+10.png,kemungkinan_tunanetra,open,open,0.411977545664095,0.41650029744083716,131.18563842773438,42.00374221801758,34.79360580444336,47.0401725769043,0.009336097530925125,0.015955284095054673,9.860286712646484,9.527409791946411,44.90993881225586,42.976783752441406,2.1187586784362793,-0.16531404852867126,-2.234896659851074,0.07399264723062515,
tanpa_retinex,normal,yaleB34_P00A-020E-10.png,kemungkinan_tunanetra,open,open,0.4007363276158911,0.3979265069378346,130.93922424316406,41.356040954589844,34.66800308227539,46.746315002441406,0.010137874084385752,0.011418086985588246,9.723089694976807,9.541464805603027,42.16214370727539,43.54895782470703,2.2578606605529785,-0.18617454171180725,-2.194368362426758,0.07541149109601974,
tanpa_retinex,normal,yaleB36_P00A+000E-20.png,normal,open,open,0.3444977171966963,0.3268861341267917,132.90133666992188,45.969722747802734,35.68165969848633,48.87779998779297,0.0779700256078991,0.0568888684912615,9.670076370239258,9.588345050811768,40.98938751220703,45.42428207397461,2.3733298778533936,-0.13241106271743774,-2.1326370239257812,0.023274598643183708,
tanpa_retinex,normal,yaleB36_P00A+000E-35.png,normal,open,open,0.31182321370797744,0.3211851087225847,130.40603637695312,44.21437454223633,33.65615463256836,47.489524841308594,0.021630525447221494,0.07102148382731893,10.873481035232544,9.989358186721802,43.56687545776367,45.35529327392578,2.2163162231445312,-0.11071374267339706,-2.2068793773651123,0.025120235979557037,
tanpa_retinex,normal,yaleB36_P00A+005E+10.png,normal,open,open,0.31685690602479333,0.2965206939646167,130.44058227539062,45.06813049316406,33.8405876159668,48.803924560546875,0.02439936698619227,0.12024897093360298,9.535216093063354,9.027791023254395,43.47093200683594,44.77253723144531,2.2109594345092773,-0.13310077786445618,-2.1154916286468506,0.01971525326371193,
tanpa_retinex,normal,yaleB36_P00A+005E-10.png,normal,open,open,0.2868216630072408,0.2931018627828659,130.22830200195312,45.08959197998047,34.44902801513672,48.36371612548828,0.02790092054157518,0.015048232493249564,9.428119897842407,9.728266477584839,43.57012176513672,42.97615051269531,2.1780316829681396,-0.13219469785690308,-2.215477705001831,0.010904371738433838,
tanpa_retinex,normal,yaleB36_P00A+010E+00.png,kemungkinan_tunanetra,open,open,0.30503850437745467,0.28632770664183277,130.54710388183594,45.221473693847656,34.08151626586914,48.69675064086914,0.014293832583022276,0.008352720443350389,9.570298194885254,9.343334436416626,44.03047180175781,44.3375244140625,2.1686573028564453,-0.13579466938972473,-2.1462488174438477,0.018835194408893585,
tanpa_retinex,normal,yaleB36_P00A+010E-20.png,normal,open,open,0.3874081038330421,0.4225485839326348,132.39129638671875,45.95091247558594,35.68675994873047,48.79402160644531,0.03876581634446261,0.04550212315232193,10.062004327774048,10.025504350662231,44.28284454345703,41.615936279296875,2.188565731048584,-0.11353663355112076,-2.332097053527832,0.021183261647820473,
tanpa_retinex,normal,yaleB36_P00A+015E+20.png,normal,open,open,0.3815942985090224,0.37984146291501353,131.5448455810547,45.557334899902344,35.151954650878906,48.94398880004883,0.04895234697672009,0.03982935428197367,9.277513027191162,9.366178035736084,43.73202896118164,42.64531707763672,2.1671805381774902,-0.11535927653312683,-2.2359800338745117,0.021285753697156906,
tanpa_retinex,normal,yaleB36_P00A+020E+10.png,normal,open,open,0.39745799636299045,0.4143398357589721,131.5273895263672,46.384124755859375,35.172176361083984,49.00965881347656,0.04084095159123815,0.004461832709141302,9.403664350509644,9.805458545684814,43.10166549682617,41.35799026489258,2.238152503967285,-0.10585243254899979,-2.3088982105255127,0.01896778866648674,
tanpa_retinex,normal,yaleB36_P00A+020E-10.png,kemungkinan_tunanetra,open,open,0.38867538253534545,0.4356312103154515,131.8297119140625,46.57984161376953,35.46013641357422,49.25933074951172,0.013453297256794868,0.012829667352633824,9.914804935455322,10.031102895736694,45.1576042175293,42.1990966796875,2.1455905437469482,-0.09134724736213684,-2.2522287368774414,0.025745056569576263,
tanpa_retinex,normal,yaleB36_P00A-005E+10.png,normal,open,open,0.37583334704956173,0.30908279275919737,130.32687377929688,44.702415466308594,34.18327331542969,48.137454986572266,0.06289752645989719,0.02170157097357185,9.019386291503906,9.463414907455444,44.2667350769043,42.22760009765625,2.1807568073272705,-0.15557055175304413,-2.23721981048584,0.008727146312594414,
tanpa_retinex,normal,yaleB36_P00A-005E-10.png,normal,open,open,0.32048393048144,0.3178835037827005,130.12759399414062,44.38422393798828,34.42459487915039,48.388031005859375,0.03840672242240855,0.03833268311496906,9.436011552810669,9.485547065734863,44.94083023071289,41.842464447021484,2.1159310340881348,-0.1321733444929123,-2.288059711456299,0.03235509619116783,
tanpa_retinex,normal,yaleB36_P00A-010E+00.png,normal,open,open,0.31574279282205553,0.31999929121218373,130.97386169433594,44.50513458251953,34.53187561035156,47.83946990966797,0.01442342758633039,0.02565588517104065,9.96574854850769,9.567195177078247,45.80223083496094,44.347694396972656,2.08601713180542,-0.11917966604232788,-2.140784502029419,0.012266330420970917,
tanpa_retinex,normal,yaleB36_P00A-010E-20.png,normal,open,open,0.3489231789057719,0.361807478483281,133.04461669921875,45.72801971435547,35.05238342285156,48.42320251464844,0.05339456322273662,0.08532256694014137,9.850155353546143,9.437827110290527,41.62926483154297,41.706565856933594,2.348360538482666,-0.12704889476299286,-2.3595852851867676,-0.005726084113121033,
