nama_uji,kondisi,filename,status,left_eye_state,right_eye_state,ear_left,ear_right,left_center_x,left_center_y,right_center_x,right_center_y,left_movement_norm,right_movement_norm,left_radius,right_radius,left_eye_width,right_eye_width,left_rel_norm_x,left_rel_norm_y,right_rel_norm_x,right_rel_norm_y,error
mclahe,normal,yaleB29_P00A-005E-10.png,kemungkinan_tunanetra,open,open,0.3522560100062735,0.4083240227836624,136.93247985839844,46.64585876464844,38.998809814453125,49.33600616455078,0.0,0.0,8.769476890563965,9.061276912689209,38.98921203613281,40.44938278198242,2.471247434616089,-0.13354723155498505,-2.3646669387817383,0.0068895709700882435,
mclahe,normal,yaleB29_P00A-010E+00.png,normal,open,open,0.3396176585080109,0.3426587162733169,135.89404296875,47.511085510253906,40.15999984741211,48.2523078918457,0.03409554437238049,0.07384978421768343,9.036430597305298,8.99317979812622,40.84455871582031,42.4627571105957,2.3451802730560303,-0.09630811214447021,-2.1909680366516113,-0.03420382738113403,
mclahe,normal,yaleB33_P00A+005E+10.png,normal,open,open,0.36832360398099734,0.35319209451242173,130.4529571533203,43.89088439941406,33.63243103027344,43.64564514160156,0.06519647159653108,0.09517759278658929,9.043748617172241,9.34919548034668,44.220237731933594,45.936641693115234,2.118373394012451,-0.044598765671253204,-2.111902952194214,-0.07105281203985214,
mclahe,normal,yaleB33_P00A+005E-10.png,normal,open,open,0.3568805969035856,0.36500894207978657,130.7379608154297,43.46067428588867,33.85835266113281,44.096839904785156,0.06583029722317817,0.0366291165997149,8.911123752593994,8.629754066467285,42.443668365478516,43.28717041015625,2.2691056728363037,-0.06841496378183365,-2.253424644470215,-0.04088478907942772,
mclahe,normal,yaleB33_P00A+010E+00.png,normal,open,open,0.37085893421776267,0.3776929821200553,130.53860473632812,43.11198806762695,33.51042556762695,44.247230529785156,0.03248185041911379,0.01398195840907995,8.8110910654068,8.870437622070312,41.9297981262207,46.198089599609375,2.3038675785064697,-0.1009824275970459,-2.0974950790405273,-0.03936203569173813,
mclahe,normal,yaleB33_P00A+010E-20.png,normal,open,open,0.3700893488312216,0.40234696239482143,130.76779174804688,43.46382522583008,33.36760711669922,44.52604675292969,0.023452129147045392,0.01965447953281688,9.296506643295288,8.888011693954468,45.247982025146484,43.821285247802734,2.13820743560791,-0.07035686075687408,-2.2248339653015137,-0.027282293885946274,
mclahe,normal,yaleB33_P00A-005E+10.png,normal,open,open,0.3455689321342529,0.3593952787005092,130.58941650390625,43.191925048828125,33.38246154785156,44.40338897705078,0.06122561689652162,0.030723344806714126,8.78355097770691,9.180285453796387,43.47211837768555,44.374210357666016,2.1643612384796143,-0.07124168425798416,-2.173246383666992,-0.04629160463809967,
mclahe,normal,yaleB33_P00A-005E-10.png,normal,open,open,0.367403942368218,0.37752569037029804,130.34793090820312,42.54725646972656,33.365966796875,43.49437713623047,0.04601980127972952,0.07020261499608436,9.276096105575562,8.87791895866394,42.96078109741211,41.94510269165039,2.2359132766723633,-0.07667481899261475,-2.367932081222534,-0.035154789686203,
mclahe,normal,yaleB33_P00A-010E+00.png,kemungkinan_tunanetra,open,open,0.36521550799467006,0.40553594624826766,130.92556762695312,42.61977767944336,33.12489700317383,44.145389556884766,0.00660283551439524,0.01747766397641365,8.405646681785583,9.071433305740356,44.508785247802734,41.10741424560547,2.164621591567993,-0.07270466536283493,-2.4060637950897217,-0.05011942237615585,
mclahe,normal,yaleB33_P00A-010E-20.png,normal,open,open,0.37512588432752647,0.3848129704505555,130.91566467285156,42.75223159790039,33.17507553100586,44.34490966796875,0.007365140898586819,0.032569173709719575,9.05005955696106,8.767204761505127,42.2540168762207,40.909427642822266,2.2842724323272705,-0.08267464488744736,-2.4476194381713867,-0.03747500479221344,
mclahe,normal,yaleB33_P00A-015E+20.png,normal,open,open,0.4213167840135573,0.38326286167781487,131.1932830810547,43.59346389770508,34.22226333618164,44.11823272705078,0.06818102545191211,0.07113098881100359,8.867087841033936,9.178045988082886,42.21525955200195,42.60195541381836,2.218505859375,-0.07618007063865662,-2.2948732376098633,-0.08046994358301163,
mclahe,normal,yaleB33_P00A-020E+10.png,normal,open,open,0.42844924672964874,0.40645175728710087,130.4665985107422,43.78840255737305,33.86105728149414,43.0385856628418,0.03998968657025709,0.025973857526492596,8.306954622268677,8.95961880683899,41.584774017333984,41.50578689575195,2.2786927223205566,-0.04743175581097603,-2.3796207904815674,-0.0921814814209938,
mclahe,normal,yaleB34_P00A+005E-10.png,normal,open,open,0.39481676974563396,0.42150838509168775,130.30331420898438,40.543636322021484,34.53028106689453,45.15443420410156,0.11829720657131751,0.18923411065089243,9.607297658920288,9.762677907943726,44.32822799682617,44.027767181396484,2.120633602142334,-0.16156090795993805,-2.1328680515289307,0.06675945967435837,
mclahe,normal,yaleB34_P00A+010E+00.png,normal,open,open,0.42858907305482363,0.44982089212191645,130.4969024658203,40.87487030029297,34.007080078125,45.50069808959961,0.03131712130738708,0.0015837954046642774,9.858412981033325,9.552004098892212,45.478736877441406,42.82986068725586,2.0880608558654785,-0.1343085914850235,-2.1909384727478027,0.06861899048089981,
mclahe,normal,yaleB34_P00A-005E-10.png,normal,open,open,0.3923062269125189,0.4661960480936479,130.86985778808594,40.9394416809082,33.809837341308594,45.37184524536133,0.020337738153741413,0.03880442917801279,9.780114889144897,9.744291305541992,47.6383171081543,41.29237365722656,1.9751008749008179,-0.1370885968208313,-2.3099923133850098,0.06110795587301254,
mclahe,normal,yaleB34_P00A-010E+00.png,normal,open,open,0.40192319539354554,0.47054463032519545,130.69351196289062,41.02696228027344,33.96979522705078,45.83373260498047,0.011322159866180296,0.030056929363021043,9.774991989135742,9.398541450500488,46.565521240234375,41.580196380615234,2.019566059112549,-0.15152136981487274,-2.28437876701355,0.08915963768959045,
mclahe,normal,yaleB34_P00A-010E-20.png,normal,open,open,0.3812386482874315,0.40551552428195475,131.48727416992188,41.173885345458984,34.638160705566406,46.069522857666016,0.005101093285681298,0.024309806019033646,10.03325343132019,9.761415481567383,46.75239562988281,43.636749267578125,2.0111935138702393,-0.15600799024105072,-2.1770670413970947,0.06065033748745918,
mclahe,normal,yaleB34_P00A-015E+20.png,normal,open,open,0.4600640496168683,0.4249897131230783,131.25010681152344,41.767250061035156,34.34115982055664,46.7568473815918,0.023935619460401906,0.02441924287272638,9.781132698059082,9.485253810882568,43.74093246459961,43.57269287109375,2.172330617904663,-0.17442579567432404,-2.1731948852539062,0.08411207050085068,
mclahe,normal,yaleB34_P00A-020E+10.png,normal,open,open,0.41741062368240806,0.4149380913959625,130.7060089111328,41.841514587402344,34.83521270751953,46.4345703125,0.022171236342601673,0.03325594034966255,9.690661430358887,9.334587812423706,44.922706604003906,42.87733840942383,2.1038930416107178,-0.15075604617595673,-2.239165782928467,0.07275687903165817,
mclahe,normal,yaleB34_P00A-020E-10.png,normal,open,open,0.3757482819485342,0.4054107717455085,131.23333740234375,41.610206604003906,34.69394302368164,46.33692169189453,0.034088398077658975,0.014749489485699863,10.075492143630981,9.785143613815308,44.1513557434082,44.88962173461914,2.168562889099121,-0.1729564368724823,-2.1279001235961914,0.059547509998083115,
mclahe,normal,yaleB36_P00A+000E-20.png,normal,open,open,0.3264749696743742,0.3761595696546635,132.24755859375,45.67123031616211,35.794795989990234,48.81671142578125,0.05854454612378156,0.05720783274524259,9.46195363998413,9.485438346862793,42.60548400878906,41.851409912109375,2.247163772583008,-0.12068739533424377,-2.315145254135132,0.016978157684206963,
mclahe,normal,yaleB36_P00A+000E-35.png,normal,open,open,0.3234384326815859,0.32151401293189263,131.01461791992188,44.330657958984375,34.056461334228516,47.773887634277344,0.01795464215575003,0.06866582318128617,9.786126136779785,9.559991359710693,41.0217399597168,45.123653411865234,2.3373420238494873,-0.10772110521793365,-2.2158637046813965,0.012895118445158005,
mclahe,normal,yaleB36_P00A+005E+10.png,normal,open,open,0.32386301528410955,0.3158132257841411,130.65733337402344,45.18537139892578,33.75687026977539,48.4881591796875,0.02567550831827642,0.09665663044271479,9.460699796676636,9.049316644668579,42.715118408203125,44.014122009277344,2.2356481552124023,-0.12748457491397858,-2.1754488945007324,0.021817054599523544,
mclahe,normal,yaleB36_P00A+005E-10.png,kemungkinan_tunanetra,open,open,0.325235284997584,0.296560340453331,130.35861206054688,45.553218841552734,34.431884765625,48.77998352050781,0.008948173735951945,0.016099727643657802,9.548431873321533,9.467519998550415,42.196598052978516,42.837135314941406,2.259209394454956,-0.12100282311439514,-2.2474637031555176,0.011960641480982304,
mclahe,normal,yaleB36_P00A+010E+00.png,kemungkinan_tunanetra,open,open,0.32840962367239485,0.2884838046381854,131.06861877441406,45.21089172363281,34.26453399658203,48.6247673034668,0.005662075811552193,0.019192196308180354,9.384684324264526,9.465054512023926,42.310333251953125,43.400604248046875,2.251537561416626,-0.12610924243927002,-2.199767589569092,0.016850531101226807,
mclahe,normal,yaleB36_P00A+010E-20.png,normal,open,open,0.35945853608042455,0.3993257163255038,132.47972106933594,46.50459289550781,35.759918212890625,48.92185974121094,0.020819015391006883,0.02690669225201599,9.76530146598816,9.571313619613647,46.470829010009766,42.532386779785156,2.0397138595581055,-0.09669522941112518,-2.2714171409606934,0.02013523317873478,
mclahe,normal,yaleB36_P00A+015E+20.png,normal,open,open,0.3942860884184204,0.4085107909257624,131.39889526367188,46.59392547607422,35.58660125732422,48.783912658691406,0.017687198494887212,0.021084803419989404,9.055068492889404,9.11292028427124,41.54185485839844,42.11661911010742,2.2795681953430176,-0.09061329066753387,-2.2729060649871826,0.017818022519350052,
mclahe,normal,yaleB36_P00A+020E+10.png,normal,open,open,0.36020787960021716,0.44053928287838595,131.7039337158203,46.913394927978516,35.356483459472656,49.50706100463867,0.01725327928513064,0.030900223039398888,9.466859579086304,9.541763544082642,43.81460189819336,41.18546676635742,2.1783084869384766,-0.08893945068120956,-2.3199727535247803,0.0488174743950367,
mclahe,normal,yaleB36_P00A+020E-10.png,normal,open,open,0.38643040060521927,0.445884878051959,132.0841064453125,46.96010208129883,35.752010345458984,49.687957763671875,0.020150492459388724,0.00874809654150534,9.706146478652954,9.869701623916626,46.30940246582031,42.1522216796875,2.0411369800567627,-0.08777879178524017,-2.25883150100708,0.044010236859321594,
mclahe,normal,yaleB36_P00A-005E+10.png,normal,open,open,0.3359259450585322,0.3267180714976435,130.05845642089844,45.160892486572266,33.947227478027344,48.76335144042969,0.05331970007148834,0.029718436274791996,9.36840295791626,9.17288589477539,43.05174255371094,43.27097702026367,2.226757287979126,-0.13768036663532257,-2.170865058898926,0.0458853542804718,
mclahe,normal,yaleB36_P00A-005E-10.png,normal,open,open,0.3178887599766483,0.3354971735110914,130.6384735107422,44.16581726074219,34.62431335449219,48.010704040527344,0.0026719014377666497,0.05588410493215664,9.598909139633179,9.200659990310669,43.440216064453125,41.011024475097656,2.206761598587036,-0.13377849757671356,-2.34023380279541,0.02294156141579151,
mclahe,normal,yaleB36_P00A-010E+00.png,normal,open,open,0.35114478223514156,0.32444330821873546,129.90914916992188,44.91796112060547,33.78748321533203,48.49043655395508,0.03690519014265662,0.00780177212622097,9.598360300064087,9.109196901321411,41.7000732421875,41.437049865722656,2.2673940658569336,-0.12005974352359772,-2.3136134147644043,0.0300755612552166,
mclahe,normal,yaleB36_P00A-010E-20.png,normal,open,open,0.33541515974991304,0.33571525596513063,132.636962890625,45.820556640625,35.87061309814453,49.25550079345703,0.04281212974785964,0.019349456803326236,9.893885612487793,9.691627502441406,41.595027923583984,43.107852935791016,2.315401077270508,-0.12708643078804016,-2.2406463623046875,0.03867345303297043,
mclahe,normal,yaleB36_P00A-015E+20.png,normal,open,open,0.4095885528197575,0.35606455330497555,131.5040740966797,45.83110809326172,35.110958099365234,48.9052848815918,0.020571194254439835,0.024366074171175502,9.450361013412476,9.565383672714233,41.70634460449219,44.235694885253906,2.3179941177368164,-0.14535389840602875,-2.15926194190979,0.03537984564900398,
mclahe,normal,yaleB36_P00A-020E+10.png,normal,open,open,0.4017928586577029,0.32364095996521697,131.3206787109375,46.095947265625,35.75857925415039,48.68444061279297,0.024160240228494462,0.019404575203522678,9.19141960144043,9.207396507263184,40.489192962646484,44.28960418701172,2.3848726749420166,-0.12572631239891052,-2.149672269821167,0.017223913222551346,
mclahe,normal,yaleB36_P00A-020E-10.png,normal,open,open,0.3513879452115391,0.3403319400256649,132.38880920410156,45.499122619628906,35.87857437133789,49.07172775268555,0.0190666665003337,0.023747428352700203,9.796149253845215,9.218849182128906,42.4280891418457,44.75689697265625,2.2823243141174316,-0.13792824745178223,-2.115623712539673,0.037763092666864395,
mclahe,normal,yaleB37_P00A+005E+10.png,normal,open,open,0.35377578690353795,0.4279560103630201,130.45440673828125,51.25027084350586,38.56197738647461,51.57070541381836,0.17483439081996924,0.11661887205890117,9.066943883895874,9.267527341842651,42.46782684326172,38.219783782958984,2.123570680618286,-0.06009529158473015,-2.4035959243774414,-0.046005889773368835,
mclahe,normal,yaleB37_P00A+005E-10.png,normal,open,open,0.36988976430135556,0.4231855789298297,130.7128143310547,50.637107849121094,38.88140869140625,50.81183624267578,0.03820714604370116,0.029953102756379447,8.626343727111816,9.048635959625244,42.24983596801758,37.66218185424805,2.170233964920044,-0.07400035858154297,-2.414630651473999,-0.06384588778018951,
mclahe,normal,yaleB37_P00A+010E+00.png,normal,open,open,0.3354274398106473,0.43765281841132,131.095947265625,50.90794372558594,38.9736442565918,51.46159362792969,0.025671033621268886,0.011253056554378435,8.728909492492676,8.911214113235474,40.843177795410156,38.42320251464844,2.2221086025238037,-0.08821090310811996,-2.372927188873291,-0.05313881114125252,
mclahe,normal,yaleB37_P00A+010E-20.png,normal,open,open,0.3438137607329264,0.4143582015145803,128.52603149414062,47.06848907470703,37.02644348144531,49.611907958984375,0.03471639163458257,0.04421535323188064,8.977023363113403,8.555620908737183,41.17496871948242,38.887447357177734,2.1875815391540527,-0.11797896772623062,-2.339419364929199,-0.008593491278588772,
